seed,run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean,alpha_npz_path,Q_topk
44,10,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8333333333333334,0.9034666666666666,0.8916988765884222,0.94,0.9728,0.9712943980504621,0.17999999999999994,0.17955555555555547,0.2689951446011718,0.428387285319363,410.6610868367422,196.39053592194304,323.28117676948716,23.747824064430986,11.432983893330169,17.939587786367873,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,10,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8333333333333334,0.888,0.8854649596709027,0.92,0.9696,0.9699292354352995,0.16666666666666674,0.15413333333333323,0.19575909567650274,0.36196771472861156,360.2662388588095,193.36877309690456,278.752924583335,40.31220891891145,11.408438217332854,19.78968288231414,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,10,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.82,0.8910222222222223,0.8719794733662907,0.92,0.9696,0.9711741740715426,0.20000000000000007,0.18542222222222215,0.2650494097232762,0.2724211664290229,430.7987641409915,168.30195577486631,286.7763532245725,30.93131388425173,12.042890057011723,20.16920381135135,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,10,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8266666666666667,0.9057777777777779,0.9001788173396186,0.96,0.9856,0.9878136200716847,0.18666666666666665,0.13653333333333328,0.17512482807384266,0.23374284970040812,327.7535852583074,165.62738008071722,251.83662490130172,30.795725924438756,12.297448450948405,18.45004260895748,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,10,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8466666666666667,0.9007999999999999,0.90548463028992,0.92,0.9712,0.9731617657704614,0.15333333333333332,0.18524444444444443,0.20525053369073165,0.300611518186561,384.7759579181329,162.88405619039904,288.37664992742145,31.542028237354707,13.009621276420933,20.20731466454982,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx24_g2.40_B5_K3_xi1_C31.npz,20
44,10,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.84,0.9063111111111112,0.9068452716647674,0.98,0.9823999999999999,0.978552371080558,0.21333333333333326,0.17991111111111102,0.17949536172356118,0.2559143563674988,374.2438701725153,152.16746353880262,267.5980769340925,32.17552065739705,10.547149069878461,17.328223320130444,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx25_g2.50_B5_K3_xi1_C31.npz,20
44,10,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.82,0.9006222222222223,0.9070770331288268,0.92,0.968,0.9676425801365753,0.15333333333333332,0.15146666666666664,0.1872645573555275,0.3269838310865804,351.31025138790153,112.4119411651168,245.1268270164228,26.956412349542276,12.5301255712469,18.755658049713645,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx26_g2.60_B5_K3_xi1_C31.npz,20
44,10,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8,0.885511111111111,0.8842354514075761,0.92,0.9808000000000001,0.9826799171842651,0.20000000000000007,0.2062222222222223,0.32063626198213313,0.4541696757051622,350.81688878572,180.81752027534782,244.8487502780982,33.650401644580946,11.712526456580562,19.28686913105406,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx27_g2.70_B5_K3_xi1_C31.npz,20
44,10,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.8066666666666666,0.8883555555555555,0.8938312274266613,0.94,0.9696,0.9646555390880739,0.17333333333333334,0.18595555555555554,0.17638395877552515,0.3701758993811972,316.8530736996726,152.1461476101153,228.82467488936035,33.58647096030472,9.934113426027707,18.326374368808267,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx28_g2.80_B5_K3_xi1_C31.npz,20
44,10,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.8,0.8792888888888889,0.8658065362271912,0.92,0.9855999999999999,0.9864667051089842,0.22666666666666668,0.18933333333333346,0.25611299986571834,0.43821336845034126,261.57889469214734,69.03896632020025,192.97946621140323,32.166212046770696,11.644143016036054,19.33879720811529,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run010_idx29_g2.90_B5_K3_xi1_C31.npz,20
44,11,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.15,50.0,50.0,50.0,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx00_g0.00_B5_K3_xi1_C31.npz,20
44,11,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.7866666666666666,0.8901333333333333,0.8711382195660426,0.86,0.9456,0.9492005154399467,0.16666666666666663,0.15751111111111105,0.17039378185017795,0.11060091156195584,248.33136439397435,119.22375408561061,171.51163449547568,33.27587391479543,25.168519608328303,28.519320354989627,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx01_g0.10_B5_K3_xi1_C31.npz,20
44,11,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8133333333333334,0.8944,0.8800444226767807,0.88,0.9504,0.9500990881316229,0.16666666666666674,0.15644444444444439,0.1795182098344893,0.13560225882460464,303.321001284018,144.068932509313,207.76953922388958,29.18471933031434,16.153176798151872,22.46244316889708,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx02_g0.20_B5_K3_xi1_C31.npz,20
44,11,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8733333333333333,0.9180444444444446,0.9026884806484513,0.9,0.9552,0.959876468692061,0.15999999999999992,0.14204444444444442,0.20217470766964818,0.14581889127440373,345.360973163242,167.16556068904032,256.5551158406962,22.986379104637788,15.029483558856853,18.539315568875246,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx03_g0.30_B5_K3_xi1_C31.npz,20
44,11,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8466666666666667,0.9130666666666667,0.8772861026755305,0.94,0.9792,0.9768281952563822,0.18666666666666665,0.14808888888888883,0.18554264394718512,0.25851365809422133,422.46701331852034,185.9846031928289,306.7773663202062,25.955194091507284,11.641382409648326,18.10071482053484,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx04_g0.40_B5_K3_xi1_C31.npz,20
44,11,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.8466666666666667,0.9121777777777778,0.8962470563164239,0.9,0.9664,0.9703601106181752,0.17333333333333334,0.16959999999999997,0.20205870080159816,0.18797556823464767,493.9914243128028,254.5930363730108,364.1702828386963,33.80071540848202,13.971561892346832,19.609212918913933,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx05_g0.50_B5_K3_xi1_C31.npz,20
44,11,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.84,0.9057777777777778,0.8732264831078586,0.9,0.9728,0.9747115995115996,0.19333333333333325,0.16266666666666674,0.20796250836479158,0.3426544314152914,475.8625477846075,303.16199191914916,386.54600503754307,62.507724641801005,11.550317529961209,21.013317400021087,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx06_g0.60_B5_K3_xi1_C31.npz,20
44,11,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.84,0.9123555555555556,0.8955033386961768,0.92,0.976,0.9766326118326119,0.14666666666666672,0.13955555555555565,0.20507165408494832,0.31585686950876624,503.77394683525796,324.5102551967917,407.52927840785156,27.82498895349913,10.96965217643611,18.01456482160142,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx07_g0.70_B5_K3_xi1_C31.npz,20
44,11,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8533333333333334,0.904,0.8965956147540827,0.94,0.9728,0.9703938629220498,0.18000000000000005,0.14435555555555568,0.20731312533801793,0.21383497239468494,520.4887160798069,258.66068297806214,388.8322551740807,26.791984113239046,11.861849885484872,17.37516554534047,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx08_g0.80_B5_K3_xi1_C31.npz,20
44,11,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.8466666666666667,0.9159111111111111,0.8928545689418901,0.92,0.9823999999999999,0.9819752884796364,0.1333333333333333,0.12853333333333328,0.17974655282734797,0.45518964315852967,516.8017820907287,266.4994367559619,393.58273097712606,25.03045673634359,10.293590978173025,15.776213764214086,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx09_g0.90_B5_K3_xi1_C31.npz,20
44,11,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.82,0.9022222222222223,0.8728831509190461,0.92,0.9776,0.9741176132458002,0.16666666666666674,0.1251555555555557,0.18961054568718783,0.3101868755041868,488.0200357384391,222.7849451437732,352.0821645215682,50.14717131403587,11.087007323889203,19.55708276815579,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx10_g1.00_B5_K3_xi1_C31.npz,20
44,11,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8466666666666667,0.9141333333333334,0.9031402465038938,0.92,0.9664,0.9649615318434355,0.14,0.1612444444444444,0.2510333841524466,0.44547732327409095,492.5612382766422,185.00314650720435,363.29678525840467,24.819978317477084,13.606633128184598,18.215724793467068,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx11_g1.10_B5_K3_xi1_C31.npz,20
44,11,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.84,0.9102222222222223,0.8915424500465269,0.94,0.9712000000000001,0.9718597508263414,0.19333333333333336,0.17582222222222232,0.23880709734886507,0.3022391041165483,488.8116069056356,197.557032410763,348.18616520422074,22.527081410687533,11.965689610115875,16.17302682042324,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx12_g1.20_B5_K3_xi1_C31.npz,20
44,11,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8066666666666666,0.9086222222222222,0.9022913610678996,0.92,0.9584,0.9536087687369557,0.20666666666666667,0.19395555555555566,0.26620321048858975,0.43244335357498037,459.2131981511417,242.42836639181672,347.0014352055142,38.26729361449294,13.486326325677302,20.088869013130218,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx13_g1.30_B5_K3_xi1_C31.npz,20
44,11,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8,0.8881777777777777,0.8857041688771308,0.92,0.9728,0.9698331376569768,0.18666666666666665,0.17422222222222228,0.23349190575338463,0.4180324006152687,453.3296010462958,244.80470927684985,338.8443294749398,33.50298990809015,11.376325770470341,19.402172464034965,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,11,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8266666666666667,0.9024,0.8849430606730906,0.94,0.9872,0.9869855448898928,0.17333333333333334,0.18400000000000005,0.2007419705715423,0.4039656767538843,431.65809516924986,256.97242169569074,342.011521081247,25.149719704737514,10.165939386617048,16.011860311046583,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,11,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.82,0.8890666666666667,0.8854042460670244,0.94,0.9776,0.9776548849066012,0.17333333333333334,0.15093333333333325,0.2533590794664745,0.32422639610944826,421.98512447784583,207.70470115405735,328.4026194031527,49.9571005111201,11.106573079374726,19.117729206028734,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,11,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8133333333333334,0.8885333333333333,0.8713625447197071,0.92,0.9776,0.9774894794361062,0.19333333333333336,0.18328888888888883,0.22032780305221145,0.2811639905889121,421.33383687367245,178.32114587212442,325.21585163929564,25.30776934616585,11.451407797555454,19.028366545893242,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,11,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.84,0.9221333333333334,0.9154447760974423,0.9,0.9823999999999999,0.9819752884796364,0.14,0.19146666666666667,0.27804546276313946,0.3345408456833048,462.321606819374,217.35222622448435,340.3530672695372,44.31176122124465,12.307779067447063,21.813767690939763,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,11,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.82,0.912711111111111,0.9145682051565525,0.92,0.9743999999999999,0.9783657646701125,0.16666666666666663,0.16764444444444448,0.23420390173983774,0.4420247995771277,460.2562333958467,236.0084175669546,343.5350440942833,30.15877389902092,10.778090398026052,19.933516942037823,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,11,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.82,0.8812444444444445,0.8852483137909444,0.94,0.9664,0.9700898055415219,0.15333333333333332,0.1319111111111111,0.18573738202181322,0.4174076677723153,362.0591011916604,196.51814269216644,296.5180572987842,30.556210366830555,12.769517409733911,19.727784071177915,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run011_idx20_g2.00_B5_K3_xi1_C31.npz,20
